elapsed_sec,frame_ms,draw_calls
46.454,16.835,0
46.470,16.534,0
46.487,16.673,0
46.504,16.864,0
46.520,16.477,0
46.537,16.861,0
46.554,16.549,0
46.570,16.670,0
46.587,16.842,0
46.604,16.914,0
46.621,16.745,0
46.637,15.938,0
46.654,17.613,0
46.670,15.807,0
46.687,17.143,0
46.704,16.403,0
46.721,17.128,0
46.738,16.760,0
46.754,16.357,0
46.771,16.571,0
46.787,16.626,0
46.804,16.685,0
46.821,16.778,0
46.837,16.645,0
46.854,16.658,0
46.871,17.140,0
46.887,16.039,0
46.904,16.819,0
46.921,16.673,0
46.938,16.899,0
46.954,16.930,0
46.971,16.156,0
46.987,16.785,0
47.004,16.770,0
47.021,16.610,0
47.037,16.654,0
47.054,16.642,0
47.071,16.688,0
47.087,16.644,0
47.104,16.732,0
47.121,16.893,0
47.137,16.427,0
47.154,16.688,0
47.171,16.868,0
47.188,16.623,0
47.204,16.704,0
47.221,16.672,0
47.238,16.834,0
47.254,16.486,0
47.271,16.655,0
47.288,16.653,0
47.304,16.730,0
47.321,16.555,0
47.338,16.619,0
47.354,16.760,0
47.371,16.914,0
47.388,16.469,0
47.404,16.766,0
47.421,16.705,0
47.438,16.545,0
47.455,16.818,0
47.471,16.504,0
47.488,16.702,0
47.504,16.675,0
47.521,17.045,0
47.538,16.343,0
47.555,16.673,0
47.571,16.664,0
47.588,16.674,0
47.606,17.825,0
47.621,15.309,0
47.638,17.006,0
47.655,16.555,0
47.671,16.729,0
47.688,16.930,0
47.705,16.578,0
47.721,16.478,0
47.738,16.783,0
47.755,16.781,0
47.772,16.730,0
47.788,16.560,0
47.805,16.638,0
47.822,16.872,0
47.838,16.437,0
47.855,16.926,0
47.871,16.466,0
47.888,16.661,0
47.905,16.992,0
47.922,16.499,0
47.938,16.532,0
47.955,16.815,0
47.971,16.528,0
47.988,16.989,0
48.005,16.407,0
48.022,16.699,0
48.038,16.638,0
48.055,16.710,0
48.072,16.803,0
48.088,16.569,0
48.105,16.640,0
48.122,16.707,0
48.138,16.680,0
48.155,16.789,0
48.172,16.664,0
48.188,16.571,0
48.205,16.700,0
48.222,16.851,0
48.239,16.740,0
48.255,16.774,0
48.272,16.577,0
48.289,16.652,0
48.305,16.519,0
48.322,16.922,0
48.339,16.635,0
48.355,16.531,0
48.372,16.735,0
48.389,16.668,0
48.405,16.629,0
48.422,16.713,0
48.439,16.851,0
48.456,16.725,0
48.472,16.456,0
48.489,16.512,0
48.505,16.715,0
48.522,16.789,0
48.539,16.635,0
48.555,16.791,0
48.572,16.541,0
48.589,16.687,0
48.605,16.720,0
48.622,16.815,0
48.639,16.499,0
48.655,16.675,0
48.672,16.870,0
48.689,16.640,0
48.706,16.715,0
48.722,16.693,0
48.739,16.491,0
48.756,16.776,0
48.772,16.829,0
48.789,16.647,0
48.806,16.507,0
48.822,16.878,0
48.839,16.639,0
48.856,16.649,0
48.872,16.657,0
48.889,16.653,0
48.906,16.694,0
48.922,16.520,0
48.939,16.822,0
48.956,16.694,0
48.973,16.749,0
48.989,16.540,1
49.006,16.723,1
49.022,16.703,2
49.039,16.568,2
49.056,17.010,2
49.072,16.393,3
49.089,16.735,3
49.106,16.620,4
49.123,16.899,4
49.139,16.498,4
49.156,16.620,5
49.173,16.691,5
49.189,16.795,8
49.206,16.879,8
49.223,16.536,10
49.239,16.679,11
49.256,16.717,11
49.273,16.435,14
49.289,16.747,15
49.306,16.775,18
49.323,16.664,20
49.339,16.536,20
49.356,16.806,24
49.373,16.506,25
49.390,16.959,28
49.406,16.489,31
49.423,16.792,30
49.439,16.624,34
49.456,16.729,35
49.473,16.687,38
49.490,16.674,41
49.506,16.615,41
49.523,16.729,45
49.540,16.640,46
49.556,16.732,49
49.573,16.600,52
49.590,16.849,52
49.606,16.441,54
49.623,16.699,57
49.640,16.689,56
49.656,16.828,60
49.673,16.544,61
49.690,16.627,62
49.706,16.904,67
49.723,16.797,68
49.740,16.449,73
49.756,16.572,75
49.773,16.838,75
49.790,16.575,78
49.806,16.649,78
49.823,16.753,80
49.840,16.646,83
49.856,16.646,85
49.873,16.787,88
49.890,16.637,91
49.906,16.668,94
49.923,16.612,97
49.940,16.728,96
49.957,16.760,100
49.973,16.940,102
49.990,16.446,100
50.007,16.748,103
50.023,16.577,107
50.040,16.662,107
50.057,16.663,112
50.073,16.566,114
50.090,16.754,120
50.107,16.706,120
50.123,16.654,120
50.140,16.681,125
50.157,16.660,122
50.173,16.805,125
50.190,16.610,126
50.207,16.801,129
50.223,16.607,129
50.240,16.763,131
50.257,16.659,139
50.274,17.265,141
50.290,16.126,137
50.307,16.597,143
50.323,16.611,144
50.340,16.601,143
50.357,16.774,144
50.373,16.614,144
50.390,16.738,151
50.407,16.690,154
50.424,16.628,158
50.440,16.696,161
50.457,16.909,157
50.474,16.626,163
50.490,16.615,164
50.507,16.701,165
50.524,16.614,166
50.540,16.622,165
50.557,16.787,166
50.574,16.530,168
50.590,16.693,175
50.607,16.737,180
50.624,16.841,177
50.640,16.507,179
50.657,16.655,184
50.674,16.650,181
50.690,16.705,181
50.707,16.824,182
50.724,16.533,180
50.741,16.762,184
50.757,16.763,193
50.774,16.788,198
50.791,16.577,200
50.807,16.646,197
50.824,16.633,201
50.841,16.677,199
50.857,16.582,201
50.874,16.890,204
50.891,16.602,206
50.907,16.534,201
50.924,16.940,204
50.941,16.435,214
50.958,16.939,217
50.974,16.456,215
50.991,17.152,218
51.008,16.592,221
51.024,16.008,217
51.041,17.002,218
51.057,16.559,219
51.074,16.762,216
51.091,16.618,224
51.108,17.175,231
51.124,15.925,235
51.141,17.006,235
51.158,16.822,233
51.174,16.525,238
51.191,16.702,236
51.208,16.783,239
51.224,16.509,240
51.241,16.737,238
51.258,16.848,240
51.274,16.658,244
51.291,16.574,252
51.308,16.721,253
51.324,16.554,247
51.341,16.631,253
51.358,16.733,251
51.374,16.808,251
51.391,16.754,252
51.408,16.463,252
51.424,16.850,251
51.441,16.649,254
51.458,16.772,265
51.474,16.538,268
51.491,16.685,261
51.508,16.820,268
51.524,16.480,268
51.541,16.685,270
51.558,16.877,270
51.575,16.602,269
51.591,16.571,266
51.608,16.894,265
51.625,16.558,277
51.641,16.671,280
51.658,16.588,277
51.675,16.718,278
51.691,16.641,283
51.708,16.877,279
51.725,16.455,281
51.741,16.848,282
51.758,16.547,284
51.775,16.718,282
51.791,16.638,293
51.808,16.689,296
51.825,16.655,297
51.841,16.685,292
51.858,16.814,295
51.875,16.633,293
51.891,16.728,294
51.908,16.894,298
51.925,16.337,296
51.941,16.714,294
51.958,16.660,292
51.975,16.572,301
51.991,16.804,306
52.008,16.666,298
52.025,16.914,302
52.042,16.938,302
52.058,15.883,299
52.075,17.243,301
52.092,16.577,307
52.108,16.521,301
52.125,16.831,302
52.142,17.035,307
52.158,16.299,311
52.175,16.674,305
52.192,16.740,305
52.208,16.588,308
52.225,16.742,304
52.242,16.591,310
52.259,16.899,310
52.275,16.518,303
52.292,16.761,304
52.308,16.403,307
52.325,16.694,312
52.342,16.735,313
52.358,16.667,306
52.375,16.706,310
52.392,16.859,309
52.409,16.568,309
52.425,16.605,308
52.442,16.758,302
52.459,16.711,305
52.475,16.569,305
52.492,16.608,310
52.509,16.779,312
52.525,16.727,308
52.542,16.782,310
52.559,16.601,310
52.575,16.577,312
52.592,16.638,311
52.609,16.805,310
52.625,16.603,303
52.642,16.959,302
52.659,16.364,311
52.675,16.827,314
52.692,16.516,313
52.709,16.931,309
52.725,16.563,312
52.742,16.587,310
52.759,16.685,312
52.775,16.640,311
52.792,16.835,310
52.809,16.704,307
52.825,16.586,310
52.842,16.610,312
52.859,16.668,315
52.875,16.649,310
52.892,16.907,312
52.909,16.632,312
52.926,16.563,311
52.942,16.655,312
52.959,16.694,313
52.976,17.231,307
52.992,15.906,308
53.009,16.911,313
53.026,16.728,316
53.042,16.685,314
53.059,16.687,315
53.076,16.611,315
53.093,16.939,313
53.110,17.102,316
53.126,16.407,318
53.143,16.566,311
53.159,16.422,311
53.176,16.773,314
53.192,16.559,318
53.209,16.695,317
53.226,16.727,315
53.243,16.869,316
53.259,16.572,316
53.276,16.611,318
53.293,16.845,316
53.309,16.601,320
53.326,16.478,315
53.343,16.783,317
53.359,16.778,322
53.376,16.560,322
53.393,16.651,318
53.409,16.909,322
53.426,16.518,322
53.443,16.676,322
53.459,16.625,322
53.476,16.728,323
53.493,16.842,318
53.509,16.513,318
53.526,16.688,321
53.543,16.661,324
53.559,16.779,321
53.576,16.623,323
53.593,16.741,321
53.609,16.550,324
53.626,16.795,325
53.643,16.641,327
53.660,16.681,324
53.676,16.622,323
53.693,16.824,328
53.710,16.561,331
53.726,16.851,331
53.743,16.721,328
53.760,16.440,330
53.776,16.771,327
53.793,16.776,330
53.810,16.619,329
53.826,16.659,331
53.843,16.536,327
53.860,16.767,330
53.877,16.926,331
53.893,16.503,333
53.910,16.567,328
53.927,16.847,331
53.943,16.540,331
53.960,16.622,332
53.977,17.287,331
53.993,16.275,329
54.010,16.496,330
54.026,16.691,330
54.043,16.650,335
54.060,16.749,338
54.076,16.638,335
54.093,16.713,336
54.110,16.670,336
54.126,16.611,333
54.143,16.825,336
54.160,16.914,335
54.177,16.341,331
54.194,16.974,333
54.210,16.519,336
54.227,16.565,339
54.243,16.680,338
54.260,16.855,336
54.277,16.637,338
54.293,16.656,337
54.310,16.776,340
54.327,16.453,339
54.343,16.741,338
54.360,16.643,339
54.377,16.795,341
54.393,16.553,346
54.410,16.712,346
54.427,16.786,341
54.443,16.559,344
54.460,16.713,343
54.477,16.663,344
54.494,16.829,344
54.510,16.593,346
54.527,16.714,342
54.544,16.556,341
54.560,16.852,344
54.577,16.643,347
54.594,16.594,344
54.610,16.698,345
54.627,16.704,344
54.644,16.598,346
54.660,16.746,347
54.677,16.681,348
54.694,16.638,345
54.711,16.914,345
54.727,16.457,350
54.744,16.780,353
54.760,16.558,351
54.777,16.684,349
54.794,16.941,351
54.811,16.566,347
54.827,16.456,350
54.844,16.730,349
54.860,16.683,349
54.877,16.691,348
54.894,16.849,350
54.911,16.545,351
54.927,16.581,352
54.944,16.675,348
54.961,16.905,350
54.977,16.584,350
54.994,16.605,351
55.011,16.816,349
55.027,16.815,346
55.044,16.541,344
55.061,17.083,348
55.077,16.005,353
55.094,16.976,355
55.111,16.610,351
55.127,16.672,353
55.144,16.899,353
55.161,16.380,349
55.177,16.808,352
55.194,16.629,354
55.211,16.639,350
55.228,16.801,349
55.244,16.647,352
55.261,16.709,355
55.278,16.708,354
55.294,16.524,352
55.311,16.818,353
55.328,16.674,353
55.344,16.701,354
55.361,16.489,352
55.378,17.024,352
55.394,16.459,351
55.411,16.593,353
55.428,16.622,358
55.444,16.732,358
55.461,16.818,353
55.478,16.694,357
55.494,16.526,355
55.511,16.667,356
55.528,16.832,356
55.544,16.663,352
55.561,16.569,350
55.578,16.919,348
55.594,16.378,354
55.611,16.684,357
55.628,16.825,354
55.644,16.666,355
55.661,16.684,354
55.678,16.607,355
55.694,16.717,355
55.711,16.732,353
55.728,16.641,353
55.745,16.706,351
55.761,16.672,356
55.778,16.813,358
55.795,16.608,357
55.811,16.728,354
55.828,16.640,356
55.845,16.560,353
55.861,16.760,354
55.878,16.658,354
55.895,16.653,347
55.911,16.726,350
55.928,16.604,352
55.945,16.835,353
55.961,16.499,356
55.978,16.731,351
55.995,16.637,353
56.012,17.000,352
56.028,16.607,354
56.045,16.425,351
56.062,16.909,350
56.078,16.492,345
56.095,16.628,345
56.112,16.772,353
56.128,16.654,355
56.145,16.673,353
56.162,16.753,353
56.178,16.711,353
56.195,16.689,349
56.212,16.797,352
56.228,16.455,349
56.245,16.758,345
56.262,16.563,345
56.279,16.962,348
56.295,16.449,351
56.312,16.719,350
56.328,16.726,348
56.345,16.680,350
56.362,16.579,348
56.378,16.626,352
56.395,16.694,349
56.412,16.703,352
56.428,16.708,346
56.445,16.820,348
56.462,16.632,353
56.479,16.749,352
56.495,16.563,348
56.512,16.659,352
56.529,16.740,349
56.545,16.575,350
56.562,16.710,350
56.579,16.851,346
56.595,16.563,344
56.612,16.559,343
56.629,16.798,346
56.645,16.620,349
56.662,16.730,344
56.679,16.726,346
56.695,16.487,345
56.712,16.876,346
56.729,16.530,345
56.745,16.749,343
56.762,16.604,341
56.779,16.717,340
56.795,16.794,345
56.812,16.681,347
56.829,16.682,345
56.845,16.572,340
56.862,16.655,344
56.879,16.882,342
56.895,16.483,341
56.912,16.721,341
56.929,16.686,334
56.946,16.870,336
56.963,17.006,338
56.979,16.030,339
56.996,16.997,340
57.012,16.371,337
57.029,17.135,338
57.046,16.484,338
57.062,16.718,339
57.079,16.745,337
57.096,16.656,339
57.113,16.877,335
57.129,16.129,337
57.146,16.856,343
57.162,16.768,346
57.179,16.372,345
57.196,17.053,346
57.212,16.545,347
57.229,16.589,342
57.246,16.812,345
57.262,16.547,345
57.279,16.780,339
57.296,16.697,337
57.313,16.751,343
57.329,16.565,346
57.346,16.492,347
57.363,16.871,344
57.379,16.611,346
57.396,16.699,343
57.412,16.578,349
57.429,16.785,346
57.446,16.704,346
57.463,16.675,341
57.479,16.678,344
57.496,16.665,352
57.513,16.924,353
57.529,16.484,348
57.546,16.697,351
57.563,16.760,351
57.579,16.553,350
57.596,16.769,352
57.613,16.784,347
57.629,16.565,346
57.646,16.504,346
57.663,16.917,349
57.679,16.578,354
57.696,16.676,352
57.713,16.748,358
57.729,16.575,358
57.746,16.648,357
57.763,16.899,357
57.780,16.508,355
57.796,16.926,353
57.813,16.533,349
57.830,16.633,356
57.846,16.815,360
57.863,16.589,360
57.880,16.573,354
57.896,16.743,359
57.913,16.757,356
57.930,16.567,360
57.946,16.679,364
57.963,16.661,365
57.980,16.689,364
57.996,16.645,374
58.013,16.835,375
58.030,16.437,378
58.046,16.834,373
58.063,16.709,376
58.080,16.628,375
58.096,16.708,377
58.113,16.607,375
58.130,16.779,373
58.147,16.674,371
58.163,16.518,370
58.180,16.789,381
58.196,16.514,388
58.213,16.815,389
58.230,16.833,391
58.247,16.573,394
58.263,16.635,390
58.280,16.801,391
58.297,16.581,391
58.313,16.815,388
58.330,16.509,391
58.347,16.731,399
58.363,16.687,403
58.380,16.549,401
58.397,16.901,402
58.413,16.571,407
58.430,16.686,407
58.447,16.550,412
58.463,16.780,412
58.480,16.799,412
58.497,16.648,408
58.513,16.595,418
58.530,16.886,426
58.547,16.617,426
58.563,16.537,419
58.580,16.804,423
58.597,16.728,423
58.614,16.537,425
58.630,16.658,427
58.647,16.708,424
58.663,16.553,424
58.680,16.676,434
58.697,16.681,443
58.714,16.810,447
58.730,16.658,446
58.747,16.649,448
58.764,16.754,449
58.780,16.778,451
58.797,16.545,449
58.814,17.362,447
58.830,16.073,441
58.847,16.497,440
58.864,16.672,452
58.880,16.785,463
58.897,16.590,462
58.914,16.805,458
58.930,16.506,465
58.947,16.721,463
58.964,16.801,466
58.981,16.678,470
58.997,16.538,463
59.014,16.809,464
59.030,16.627,474
59.047,16.706,479
59.064,16.593,483
59.080,16.637,477
59.097,16.815,484
59.114,16.598,484
59.130,16.663,487
59.147,16.743,490
59.164,16.674,487
59.181,16.643,482
59.197,16.771,484
59.214,16.757,497
59.231,16.635,501
59.247,16.658,498
59.264,16.704,502
59.281,16.688,504
59.297,16.728,502
59.314,16.602,507
59.331,16.578,510
59.347,16.814,502
59.364,16.565,502
59.381,16.813,515
59.397,16.634,521
59.414,16.572,519
59.431,16.790,519
59.448,16.673,524
59.464,16.629,522
59.481,16.654,529
59.498,16.919,526
59.514,16.665,526
59.531,16.566,519
59.548,16.549,526
59.564,16.830,535
59.581,16.581,535
59.598,16.682,528
59.614,16.887,537
59.631,16.168,539
59.648,16.933,539
59.664,16.641,541
59.681,16.738,539
59.698,16.787,538
59.714,16.592,539
59.731,16.725,549
59.748,16.562,552
59.764,16.860,549
59.781,16.634,556
59.798,16.707,556
59.814,16.614,559
59.831,16.660,559
59.848,16.725,558
59.864,16.651,551
59.881,16.584,550
59.898,16.777,557
59.914,16.648,566
59.931,16.705,563
59.948,16.582,561
59.964,16.694,569
59.981,16.855,569
59.998,16.504,571
60.015,16.809,571
60.031,16.657,573
60.048,16.659,571
60.065,16.571,575
60.081,16.673,575
60.098,16.719,571
60.115,16.775,579
60.131,16.688,577
60.148,16.580,566
60.165,16.789,569
60.182,16.810,576
60.198,16.518,579
60.215,16.678,579
60.232,16.736,580
60.248,16.680,581
60.265,16.684,576
60.282,16.954,582
60.298,16.471,580
60.315,16.746,577
60.332,16.754,570
60.348,16.488,568
60.365,16.837,575
60.382,16.470,574
60.398,16.693,573
60.415,16.638,574
60.432,16.638,567
60.448,16.625,573
60.465,16.936,573
60.482,16.519,564
60.499,16.903,558
60.515,16.381,559
60.532,16.749,565
60.548,16.768,569
60.565,16.560,566
60.582,16.659,568
60.599,16.941,565
60.615,16.541,565
60.632,16.752,568
60.648,16.535,564
60.665,16.725,557
60.682,16.792,551
60.698,16.508,560
60.715,16.722,560
60.732,16.703,558
60.749,16.842,560
60.765,16.556,557
60.782,16.548,556
60.799,16.738,559
60.815,16.763,558
60.832,16.695,549
60.849,16.765,541
60.865,16.462,548
60.882,16.805,551
60.899,16.572,554
60.916,16.887,548
60.932,16.525,552
60.949,16.804,547
60.966,16.705,550
60.982,16.656,551
60.999,16.509,545
61.015,16.699,534
61.032,16.797,532
61.049,16.559,540
61.066,16.753,541
61.083,17.128,538
61.099,16.130,541
61.115,16.710,539
61.132,16.741,536
61.149,16.766,541
61.166,16.890,538
61.183,16.850,526
61.199,16.095,524
61.216,16.707,533
61.233,17.145,536
61.249,16.312,535
61.266,16.598,536
61.282,16.725,535
61.299,16.728,531
61.316,16.738,537
61.332,16.690,533
61.349,16.708,530
61.366,16.654,518
61.382,16.510,519
61.399,16.692,525
61.416,16.599,522
61.432,16.775,523
61.449,16.713,523
61.466,16.642,517
61.483,17.406,524
61.499,16.050,525
61.516,16.765,516
61.533,16.581,505
61.549,16.890,506
61.566,16.386,516
61.583,16.974,521
61.599,16.577,517
61.616,16.507,518
61.633,16.892,516
61.649,16.495,514
61.666,16.729,518
61.683,16.595,513
61.699,16.775,504
61.716,16.626,498
61.733,16.578,504
61.749,16.694,508
61.766,16.957,509
61.783,16.606,510
61.799,16.521,507
61.816,16.808,502
61.833,16.803,509
61.850,16.579,509
61.866,16.585,500
61.883,16.652,492
61.899,16.643,497
61.916,16.772,502
61.933,16.578,506
61.950,16.767,497
61.966,16.718,503
61.983,16.643,499
62.000,16.742,503
62.016,16.564,503
62.033,16.854,497
62.049,16.419,485
62.066,16.732,489
62.083,16.710,497
62.100,16.826,492
62.116,16.440,489
62.133,16.896,493
62.150,16.672,491
62.166,16.689,487
62.183,16.604,493
62.200,16.723,488
62.216,16.616,478
62.233,16.713,481
62.250,16.604,484
62.267,16.832,489
62.283,16.557,488
62.300,16.854,488
62.317,16.632,488
62.333,16.573,482
62.350,16.828,490
62.367,16.556,486
62.383,16.626,482
62.400,16.930,470
62.417,16.403,470
62.433,16.759,480
62.450,16.674,478
62.467,16.851,477
62.483,16.466,478
62.500,16.654,471
62.517,16.768,476
62.533,16.794,478
62.550,16.502,470
62.567,16.639,460
62.584,16.937,463
62.600,16.628,472
62.617,16.497,472
62.633,16.641,467
62.650,16.824,468
62.667,16.717,469
62.683,16.607,470
62.700,16.721,472
62.717,16.702,471
62.733,16.592,459
62.750,16.668,454
62.767,16.666,458
62.784,16.857,462
62.800,16.541,463
62.817,16.588,465
62.834,16.847,463
62.850,16.623,455
62.867,16.647,462
62.884,16.656,461
62.900,16.800,452
62.917,16.772,445
62.934,16.775,451
62.950,16.370,452
62.967,16.668,454
62.984,16.969,450
63.000,16.395,453
63.017,16.730,449
63.034,16.595,451
63.051,16.913,454
63.067,16.502,449
63.084,16.607,441
63.101,16.961,441
63.117,16.466,443
63.134,16.707,442
63.150,16.645,441
63.167,16.884,442
63.184,16.647,440
63.201,16.613,438
63.217,16.659,440
63.234,16.676,437
63.251,16.868,425
63.267,16.346,427
63.284,16.790,428
63.301,16.773,431
63.317,16.733,431
63.334,16.736,429
63.351,16.458,429
63.367,16.766,422
63.384,16.623,430
63.401,16.643,428
63.417,16.646,425
63.434,16.732,415
63.451,16.837,414
63.468,16.644,415
63.484,16.735,413
63.501,16.677,411
63.517,16.481,413
63.534,16.907,406
63.551,16.679,408
63.568,16.508,411
63.584,16.879,404
63.601,16.602,397
63.618,16.648,401
63.634,16.552,400
63.651,16.629,399
63.668,16.811,395
63.684,16.754,398
63.701,16.506,396
63.718,16.746,394
63.734,16.607,399
63.751,16.724,397
63.768,16.635,387
63.785,16.934,380
63.801,16.603,382
63.818,16.518,382
63.834,16.710,383
63.851,16.806,383
63.868,16.525,382
63.885,16.819,376
63.901,16.524,381
63.918,16.916,379
63.934,16.470,368
63.951,16.776,362
63.968,16.638,361
63.984,16.646,366
64.001,16.675,366
64.018,16.796,363
64.034,16.480,365
64.051,16.654,363
64.068,16.821,366
64.085,16.614,370
64.101,16.710,364
64.118,16.842,355
64.135,16.617,351
64.151,16.563,350
64.168,16.899,349
64.185,16.514,347
64.201,16.722,350
64.218,16.608,348
64.235,16.961,346
64.252,16.555,348
64.268,16.499,345
64.285,16.672,333
64.302,16.870,333
64.318,16.654,332
64.335,16.720,334
64.352,16.596,334
64.368,16.571,333
64.385,16.689,333
64.401,16.710,326
64.418,16.573,332
64.435,16.927,329
64.452,16.653,322
64.468,16.680,313
64.485,16.475,310
64.502,16.926,313
64.518,16.625,312
64.535,16.555,312
64.552,16.782,314
64.568,16.541,307
64.585,16.787,310
64.602,16.696,309
64.618,16.749,301
64.635,16.641,296
64.652,16.551,295
64.668,16.766,297
64.685,16.615,298
64.702,16.738,299
64.718,16.676,298
64.735,16.552,295
64.752,16.833,292
64.769,16.718,296
64.785,16.811,293
64.802,16.396,287
64.819,16.833,281
64.835,16.679,284
64.852,16.718,280
64.869,16.688,279
64.885,16.515,281
64.902,16.713,279
64.919,16.839,273
64.935,16.479,277
64.952,16.837,275
64.969,16.566,268
64.985,16.628,262
65.002,16.806,265
65.019,16.675,267
65.035,16.558,268
65.052,16.759,264
65.069,16.891,265
65.085,16.513,260
65.102,16.619,263
65.119,16.633,263
65.135,16.678,258
65.152,16.689,251
65.169,16.660,252
65.185,16.671,254
65.202,16.802,250
65.219,16.744,248
65.236,16.763,251
65.252,16.473,249
65.269,16.801,245
65.286,16.636,246
65.302,16.670,243
65.319,16.777,235
65.336,16.467,236
65.352,16.909,238
65.369,16.622,237
65.386,16.499,235
65.402,16.803,235
65.419,16.854,234
65.436,16.356,228
65.452,16.757,232
65.469,16.819,230
65.486,16.695,227
65.502,16.542,223
65.519,16.830,221
65.536,16.638,220
65.553,16.683,218
65.569,16.691,217
65.586,16.729,218
65.603,16.597,213
65.619,16.678,217
65.636,16.601,215
65.653,16.695,210
65.669,16.723,207
65.686,16.582,205
65.703,16.847,208
65.719,16.617,208
65.736,16.671,207
65.753,16.685,207
65.769,16.746,206
65.786,16.718,203
65.803,16.566,205
65.819,16.718,202
65.836,16.706,197
65.853,16.718,193
65.869,16.620,195
65.886,16.512,196
65.903,16.883,195
65.920,16.661,195
65.936,16.658,194
65.953,16.711,189
65.970,16.669,192
65.986,16.626,191
66.003,16.745,186
66.020,16.613,183
66.036,16.713,183
66.053,16.579,184
66.070,16.815,185
66.086,16.659,182
66.103,16.642,183
66.120,16.767,179
66.136,16.517,182
66.153,16.956,181
66.170,16.492,176
66.186,16.711,173
66.203,16.529,174
66.220,16.858,175
66.236,16.652,171
66.253,16.891,168
66.270,16.511,171
66.287,16.832,169
66.303,16.662,167
66.320,16.723,167
66.337,16.867,164
66.353,16.295,159
66.370,16.791,157
66.387,16.696,158
66.403,16.530,157
66.420,16.722,155
66.437,16.652,153
66.453,16.737,154
66.470,16.648,149
66.487,16.646,153
66.503,16.722,151
66.520,16.644,148
66.537,16.728,144
66.553,16.577,145
66.570,16.821,143
66.587,16.556,142
66.603,16.767,142
66.620,16.785,141
66.637,16.556,136
66.653,16.657,139
66.670,16.644,138
66.687,16.913,136
66.703,16.484,130
66.720,16.629,131
66.737,16.724,128
66.753,16.567,128
66.770,16.662,130
66.787,16.879,130
66.804,16.890,129
66.820,16.413,129
66.837,16.507,131
66.854,17.295,129
66.870,16.109,124
66.887,16.635,123
66.903,16.696,124
66.920,16.713,123
66.937,16.929,123
66.954,16.450,122
66.970,16.651,122
66.987,16.638,119
67.004,16.806,122
67.020,16.785,121
67.037,16.462,118
67.054,16.963,115
67.070,16.441,116
67.087,16.693,114
67.104,16.745,114
67.120,16.683,114
67.137,16.839,115
67.154,16.560,114
67.170,16.567,116
67.187,16.621,118
67.204,17.319,114
67.220,16.013,111
67.237,16.748,111
67.254,16.812,112
67.270,16.548,109
67.287,16.690,108
67.304,16.796,110
67.321,16.786,110
67.337,16.493,113
67.354,16.787,114
67.371,16.695,114
67.387,16.519,105
67.404,16.850,105
67.421,16.490,103
67.437,16.717,105
67.454,16.707,107
67.471,16.920,106
67.487,16.433,107
67.504,16.687,104
67.521,16.881,109
67.538,16.586,110
67.554,16.616,107
67.571,16.574,103
67.587,16.714,100
67.604,16.627,99
67.621,16.766,100
67.638,16.778,103
67.654,16.564,104
67.671,16.783,102
67.688,16.630,106
67.704,16.621,108
67.721,16.705,108
67.738,16.723,101
67.754,16.675,101
67.771,16.654,99
67.788,16.664,100
67.804,16.874,98
67.821,16.563,99
67.838,16.722,99
67.855,16.818,95
67.871,16.436,100
67.888,17.067,99
67.904,16.379,92
67.921,16.741,92
67.938,16.588,92
67.954,16.575,91
67.971,16.718,86
67.988,16.647,90
68.005,16.960,91
68.021,16.638,88
68.038,16.478,93
68.054,16.608,93
68.071,16.919,87
68.088,16.757,82
68.105,16.923,82
68.121,16.466,78
68.138,16.390,75
68.155,16.951,73
68.171,16.617,75
68.188,16.642,74
68.205,16.619,72
68.221,16.606,75
68.238,16.773,75
68.255,16.690,65
68.271,16.527,65
68.288,16.881,62
68.305,16.489,61
68.321,16.799,63
68.338,16.782,67
68.355,16.557,66
68.371,16.567,63
68.388,16.809,65
68.405,16.641,62
68.422,16.826,53
68.438,16.595,53
68.455,16.684,49
68.472,16.723,49
68.488,16.483,51
68.505,16.842,47
68.522,16.614,49
68.538,16.822,47
68.555,16.500,48
68.572,17.149,48
68.588,16.133,48
68.605,16.980,40
68.622,16.592,38
68.638,16.636,38
68.655,16.746,38
68.672,16.482,40
68.688,16.786,43
68.705,16.765,40
68.722,16.725,40
68.738,16.537,40
68.755,16.534,38
68.772,16.736,33
68.788,16.704,30
68.805,16.830,26
68.822,16.740,26
68.838,16.446,28
68.855,16.782,27
68.872,16.784,27
68.888,16.487,25
68.905,16.609,25
68.922,16.922,25
68.939,16.498,24
68.955,16.660,21
68.972,16.775,18
68.989,16.646,18
69.005,16.755,19
69.022,16.577,22
69.039,16.727,22
69.055,16.689,19
69.072,16.840,19
69.089,16.484,19
69.105,16.686,14
69.122,16.645,11
69.139,16.648,11
69.155,16.844,11
69.172,16.551,11
69.189,16.717,12
69.205,16.638,12
69.222,16.832,10
69.239,16.545,10
69.255,16.669,10
69.272,16.871,10
69.289,16.862,7
69.305,16.313,4
69.322,16.831,4
69.339,16.619,4
69.356,16.621,4
69.372,16.776,4
69.389,16.710,4
69.406,16.523,3
69.422,16.679,3
69.439,16.790,3
69.456,16.644,3
69.472,16.664,3
69.489,16.614,0
69.506,16.959,0
69.522,16.550,0
69.539,16.681,0
69.556,16.680,0
69.573,16.722,0
69.589,16.504,0
69.606,16.843,0
69.623,16.655,0
69.639,16.536,0
69.656,16.710,0
69.673,16.797,0
69.689,16.520,0
69.706,16.722,0
69.723,16.677,0
69.739,16.729,0
69.756,16.813,0
