elapsed_sec,frame_ms,draw_calls
28.249,11.839,603
28.258,8.730,601
28.267,9.553,603
28.281,13.039,605
28.289,8.405,604
28.296,7.322,600
28.308,12.080,600
28.319,11.045,604
28.329,9.443,607
28.337,8.032,616
28.348,11.075,617
28.358,10.451,621
28.369,10.813,619
28.379,10.136,615
28.390,10.319,618
28.403,13.389,622
28.413,9.559,624
28.423,10.040,624
28.432,9.824,628
28.443,10.290,630
28.454,11.220,628
28.463,9.037,627
28.473,9.904,626
28.482,8.625,621
28.492,10.654,621
28.503,10.639,626
28.516,12.806,637
28.524,8.589,642
28.533,8.711,645
28.543,10.029,646
28.553,10.288,643
28.563,9.648,643
28.572,9.407,647
28.585,12.488,649
28.596,10.845,645
28.606,10.477,647
28.620,13.397,646
28.631,11.564,648
28.644,12.659,643
28.653,9.400,639
28.663,9.373,643
28.674,11.807,650
28.683,8.891,659
28.694,10.427,662
28.702,8.660,666
28.712,9.763,668
28.721,8.883,667
28.733,12.468,663
28.743,9.875,670
28.751,8.019,673
28.760,8.908,674
28.771,10.289,673
28.784,13.395,674
28.795,11.236,674
28.806,10.569,672
28.815,8.841,671
28.827,12.114,661
28.837,10.226,659
28.846,8.673,664
28.857,11.550,671
28.867,10.088,681
28.876,8.896,683
28.884,8.079,685
28.894,9.974,680
28.908,13.980,680
28.919,11.015,685
28.929,9.708,689
28.938,8.938,687
28.949,11.408,686
28.958,8.509,690
28.969,11.660,694
28.980,10.957,691
28.988,8.018,683
29.001,12.762,681
29.012,11.232,682
29.026,14.146,692
29.038,11.574,694
29.048,10.146,698
29.056,8.067,700
29.067,10.932,695
29.076,9.287,695
29.086,9.374,697
29.098,12.169,700
29.109,10.759,698
29.118,9.551,702
29.126,7.951,704
29.135,8.742,705
29.146,11.196,701
29.158,12.215,697
29.168,9.875,687
29.176,7.754,686
29.188,11.571,686
29.199,11.047,694
29.207,8.526,700
29.217,10.227,703
29.228,10.429,703
29.237,9.338,700
29.249,12.005,697
29.261,12.211,701
29.273,11.717,703
29.284,10.488,701
29.292,8.812,698
29.304,11.462,699
29.314,10.439,704
29.324,9.769,704
29.333,9.017,692
29.343,10.003,692
29.354,10.991,691
29.367,12.981,696
29.378,10.820,703
29.391,13.348,707
29.402,10.963,708
29.414,11.461,703
29.422,7.989,703
29.431,9.201,705
29.444,13.412,705
29.456,11.218,701
29.469,13.019,706
29.482,13.479,704
29.496,13.521,699
29.504,8.833,696
29.514,10.050,689
29.524,10.082,685
29.532,7.775,685
29.542,9.320,691
29.551,9.445,697
29.563,12.060,700
29.571,7.632,699
29.582,11.252,700
29.593,11.485,694
29.601,7.721,698
29.612,11.070,698
29.624,11.722,701
29.632,8.063,696
29.642,10.029,698
29.652,9.608,698
29.662,10.814,700
29.673,10.393,695
29.682,8.945,698
29.693,10.979,691
29.702,9.195,691
29.713,10.890,698
29.721,8.216,697
29.730,9.026,699
29.737,7.281,700
29.748,11.067,701
29.751,2.866,696
29.753,1.991,696
29.755,1.887,695
29.757,1.865,695
29.759,2.112,698
29.761,1.940,698
29.763,1.840,698
29.765,1.874,700
29.767,1.851,701
29.769,1.838,700
29.770,1.850,700
29.772,1.842,698
29.774,1.874,698
29.776,2.035,700
29.778,1.874,700
29.780,1.861,700
29.782,1.832,700
29.784,1.831,700
29.785,1.855,700
29.787,1.857,700
29.789,1.837,699
29.791,1.866,697
29.793,2.020,697
29.795,1.894,698
29.797,1.824,698
29.799,1.831,698
29.800,1.906,700
29.802,2.037,700
29.804,1.858,699
29.806,1.840,699
29.808,1.861,698
29.810,2.029,700
29.812,1.868,699
29.814,1.816,699
29.816,1.836,699
29.817,1.896,699
29.819,1.835,699
29.821,1.844,697
29.823,1.824,697
29.825,1.960,694
29.827,1.964,694
29.829,1.850,694
29.831,1.821,694
29.832,1.837,694
29.834,1.844,693
29.836,1.828,693
29.838,1.821,693
29.840,1.837,689
29.842,1.962,693
29.844,1.919,687
29.845,1.867,690
29.847,1.830,685
29.849,1.878,685
29.851,1.876,685
29.853,1.845,685
29.855,1.853,685
29.857,1.832,683
29.859,1.952,679
29.860,1.913,680
29.862,1.851,680
29.864,1.850,681
29.866,1.829,679
29.868,1.819,679
29.870,1.864,679
29.872,1.825,679
29.873,1.819,679
29.875,1.984,685
29.877,1.890,685
29.879,1.894,685
29.881,1.824,685
29.883,1.811,685
29.885,1.872,691
29.886,1.878,691
29.888,1.834,691
29.890,1.867,691
29.892,1.989,690
29.894,1.920,693
29.896,1.864,693
29.898,1.816,693
29.900,1.869,693
29.901,1.845,695
29.903,1.828,695
29.905,1.852,693
29.907,1.850,693
29.909,2.040,693
29.911,1.900,693
29.913,1.845,690
29.915,1.839,690
29.916,1.816,688
29.918,1.825,688
29.920,1.820,686
29.922,1.815,686
29.924,1.821,685
29.926,2.024,685
29.928,1.903,687
29.930,1.866,685
29.931,1.833,684
29.933,1.834,683
29.935,1.869,686
29.937,1.822,686
29.939,1.848,689
29.941,1.851,689
29.943,2.063,687
29.945,1.913,689
29.946,1.847,689
29.948,1.832,689
29.950,1.826,689
29.952,1.835,689
29.954,1.834,689
29.956,1.827,689
29.957,1.840,690
29.960,2.113,690
29.961,1.889,689
29.963,1.828,689
29.965,1.838,689
29.967,1.819,687
29.969,1.820,685
29.971,1.833,685
29.972,1.822,684
29.974,1.913,684
29.976,2.056,684
29.978,1.873,688
29.980,1.852,688
29.982,1.861,688
29.984,1.827,686
29.986,1.840,688
29.987,1.829,688
29.989,1.847,688
29.991,1.918,688
29.993,2.073,687
29.995,1.841,687
29.997,1.841,687
29.999,1.842,687
30.001,1.842,685
30.002,1.821,685
30.004,1.852,686
30.006,1.876,687
30.008,1.935,687
30.010,1.957,687
30.012,1.841,688
30.014,1.838,688
30.016,1.833,688
30.017,1.823,688
30.019,1.881,686
30.021,1.950,688
30.023,1.813,688
30.025,1.870,688
30.027,1.935,688
30.029,1.816,684
30.030,1.812,684
30.032,1.820,685
30.034,1.829,685
30.036,1.808,687
30.038,1.814,688
30.040,1.814,689
30.041,1.904,689
30.043,1.948,689
30.045,1.815,690
30.047,1.829,690
30.049,1.811,689
30.051,1.832,689
30.053,2.051,689
30.055,1.871,689
30.056,1.805,689
30.058,1.880,689
30.060,1.927,689
30.062,1.823,688
30.064,1.850,689
30.066,1.843,689
30.068,1.885,686
30.069,1.830,683
30.071,1.807,683
30.073,1.819,685
30.075,1.877,685
30.077,1.924,687
30.079,1.817,685
30.081,1.867,685
30.083,2.051,686
30.085,1.891,686
30.086,1.823,688
30.088,1.815,688
30.090,1.829,690
30.092,1.941,690
30.094,1.908,693
30.096,1.830,693
30.098,1.855,693
30.099,1.824,693
30.101,1.834,695
30.103,1.827,693
30.105,1.823,693
30.107,1.817,693
30.109,1.947,693
30.111,1.927,693
30.112,1.841,690
30.114,1.865,691
30.116,1.837,691
30.118,1.825,691
30.120,1.823,689
30.122,1.838,685
30.123,1.831,685
30.125,1.987,685
30.127,1.894,685
30.129,1.833,679
30.131,1.846,679
30.133,1.805,679
30.135,1.828,679
30.136,1.813,679
30.138,1.814,680
30.140,1.870,681
30.142,1.943,680
30.144,1.900,680
30.146,1.853,679
30.148,1.837,683
30.149,1.839,685
30.151,1.834,685
30.153,1.838,688
30.155,1.851,685
30.157,1.833,685
30.159,1.954,690
30.161,1.900,687
30.163,1.944,689
30.164,1.878,690
30.166,1.844,693
30.168,1.851,693
30.170,1.848,693
30.172,1.845,694
30.174,1.890,694
30.176,2.010,694
30.178,1.910,694
30.180,1.832,694
30.181,1.879,697
30.183,1.823,697
30.185,1.873,699
30.187,1.843,698
30.189,1.840,699
30.191,1.828,699
30.193,2.033,699
30.195,1.902,700
30.196,1.831,699
30.198,1.852,699
30.200,1.872,699
30.202,1.845,700
30.204,1.832,701
30.206,1.853,698
30.207,1.874,698
30.210,2.154,698
30.212,1.895,697
30.213,1.849,697
30.215,1.883,699
30.217,1.841,700
30.219,1.830,700
30.221,1.843,700
30.223,1.857,700
30.224,1.864,700
30.227,2.030,700
30.228,1.891,700
30.230,1.873,698
30.232,1.850,698
30.234,1.838,700
30.236,1.822,700
30.238,1.855,698
30.240,1.852,699
30.241,1.871,698
30.243,1.997,698
30.245,1.900,698
30.247,1.840,695
30.249,1.858,695
30.251,1.849,696
30.253,1.859,696
30.255,1.859,697
30.256,1.958,697
30.258,1.895,698
30.260,1.986,698
30.270,9.828,701
30.279,8.681,700
30.288,9.437,699
30.297,8.880,697
30.307,9.472,698
30.320,13.751,691
30.329,8.770,690
30.337,8.157,696
30.349,12.039,695
30.358,8.755,700
30.366,7.882,698
30.378,11.607,698
30.389,11.260,696
30.398,8.691,701
30.405,7.378,698
30.415,9.936,697
30.425,9.794,692
30.435,10.054,697
30.445,9.956,701
30.456,11.319,702
30.466,9.647,697
30.477,11.398,691
30.486,8.475,685
30.495,9.649,685
30.507,11.333,689
30.515,8.503,692
30.524,9.106,698
30.534,9.796,702
30.542,8.563,704
30.550,7.777,705
30.562,11.666,702
30.573,11.314,705
30.585,11.413,703
30.592,7.547,703
30.603,10.483,700
30.614,11.692,704
30.622,8.024,705
30.630,7.849,704
30.638,7.860,703
30.649,10.901,703
30.660,11.305,694
30.671,10.603,691
30.682,11.285,693
30.694,11.983,701
30.703,9.021,704
30.713,10.156,702
30.725,11.779,700
30.734,8.553,699
30.745,11.395,702
30.756,11.110,701
30.764,7.382,698
30.774,10.332,698
30.785,11.507,702
30.795,9.480,703
30.806,11.568,703
30.815,8.911,700
30.826,10.749,694
30.839,13.280,686
30.850,10.679,688
30.859,8.876,696
30.869,9.538,701
30.878,9.520,703
30.889,10.672,706
30.897,7.827,706
30.906,9.657,703
30.915,8.459,706
30.925,10.111,706
30.933,7.931,704
30.943,10.504,703
30.952,9.147,703
30.963,10.765,708
30.975,11.853,706
30.984,9.273,702
30.994,9.781,701
31.002,8.047,694
31.010,7.513,691
31.020,10.503,688
31.030,9.562,692
31.039,9.038,699
31.049,10.523,704
31.060,11.189,701
31.070,9.644,697
31.080,9.941,698
31.093,13.077,703
31.105,11.583,700
31.113,8.112,696
31.126,13.285,699
31.140,13.714,705
31.151,11.203,703
31.158,6.970,698
31.169,10.685,694
31.177,8.293,682
31.186,9.268,683
31.199,12.880,688
31.212,12.561,699
31.223,11.116,701
31.234,11.105,706
31.244,9.684,707
31.254,10.276,701
31.265,11.471,707
31.275,9.895,706
31.286,10.946,704
31.297,10.746,703
31.308,10.823,708
31.318,10.742,707
31.330,11.134,703
31.341,11.944,704
31.353,11.973,691
31.362,8.870,687
31.373,10.700,695
31.383,9.847,694
31.395,12.595,702
31.405,9.863,700
31.414,8.447,697
31.424,10.642,699
31.434,9.741,703
31.445,10.583,700
31.455,10.347,697
31.466,10.499,700
31.477,11.554,703
31.488,10.767,703
31.500,11.691,702
31.508,8.202,694
31.518,10.105,688
31.529,10.966,684
31.542,12.975,688
31.553,11.383,694
31.564,11.173,700
31.573,8.481,704
31.583,9.988,704
31.594,11.540,703
31.605,10.213,704
31.615,10.179,706
31.625,10.160,706
31.634,9.106,700
31.645,11.369,703
31.657,11.726,708
31.669,11.684,704
31.680,10.847,703
31.693,13.105,695
31.706,13.539,693
31.716,9.930,691
31.730,13.341,694
31.739,9.552,700
31.748,8.703,700
31.759,11.488,698
31.770,10.889,698
31.780,9.456,700
31.790,10.337,698
31.800,10.384,695
31.810,9.425,694
31.822,12.376,698
31.836,13.287,700
31.844,8.238,696
31.854,9.944,691
31.866,12.236,685
31.877,10.609,682
31.888,11.556,685
31.902,13.724,691
31.914,12.662,693
31.926,11.517,697
31.938,12.216,696
31.948,9.687,696
31.958,10.096,696
31.972,13.589,694
31.984,12.464,689
31.993,8.627,697
32.003,10.300,697
32.013,9.913,692
32.027,13.693,689
32.039,12.346,681
32.046,7.104,678
32.057,10.522,678
32.068,11.915,684
32.077,9.025,686
32.089,11.065,683
32.102,13.762,682
32.114,11.817,681
32.125,11.251,684
32.136,10.669,683
32.143,6.785,680
32.150,7.408,678
32.162,11.559,679
32.172,9.872,683
32.181,9.416,683
32.192,10.678,679
32.200,8.545,676
32.208,7.311,670
32.217,9.858,668
32.228,10.093,671
32.235,7.439,667
32.246,10.747,674
32.258,11.809,678
32.264,6.711,682
32.273,8.273,681
32.281,8.413,679
32.290,8.769,680
32.299,8.990,682
32.308,9.181,680
32.319,11.533,679
32.328,8.535,677
32.337,8.951,684
32.347,10.102,684
32.357,9.564,679
32.369,12.243,676
32.380,11.275,669
32.388,7.809,664
32.399,11.371,660
32.411,12.173,662
32.422,10.471,671
32.432,9.991,671
32.442,10.203,669
32.453,10.964,668
32.464,10.695,673
32.475,11.212,671
32.485,10.073,670
32.496,10.841,665
32.506,10.148,668
32.516,9.810,670
32.526,9.873,671
32.534,8.102,666
32.545,10.642,663
32.555,10.357,654
32.565,9.886,653
32.575,10.192,654
32.585,10.446,661
32.597,12.060,664
32.608,10.772,667
32.617,9.253,667
32.627,9.692,664
32.637,9.829,664
32.648,11.273,665
32.657,9.076,666
32.665,8.011,664
32.677,11.956,664
32.687,9.374,670
32.698,11.256,667
32.706,7.748,664
32.714,7.911,662
32.723,9.173,655
32.734,11.474,650
32.744,9.741,649
32.756,12.402,647
32.766,9.119,657
32.775,9.859,658
32.786,10.990,654
32.794,7.758,653
32.802,8.194,656
32.813,10.625,659
32.826,13.046,657
32.837,10.643,653
32.848,11.267,651
32.857,9.325,657
32.865,7.986,658
32.874,8.390,655
32.885,11.566,651
32.896,10.788,647
32.908,12.485,639
32.920,11.629,641
32.933,13.307,648
32.944,10.319,650
32.952,8.433,650
32.963,11.386,654
32.977,13.487,648
32.990,13.015,651
33.002,11.896,649
33.014,11.768,647
33.021,6.924,646
33.032,11.280,650
33.040,8.025,650
33.051,10.977,647
33.063,12.307,644
33.074,10.346,636
33.087,13.941,634
33.098,10.451,634
33.109,10.893,638
33.117,8.131,642
33.128,10.969,641
33.140,11.621,641
33.147,7.680,641
33.158,10.963,642
33.168,9.720,640
33.179,11.150,639
33.192,12.797,637
33.203,11.223,641
33.212,9.378,641
33.223,10.423,639
33.235,12.343,631
33.245,10.271,624
33.256,10.244,623
33.268,12.242,624
33.277,9.003,630
33.288,10.957,633
33.296,8.538,636
33.308,11.567,637
33.319,10.517,629
33.327,8.650,634
33.338,10.808,633
33.347,9.194,631
33.358,10.341,629
33.368,10.280,632
33.380,12.183,635
33.389,9.486,634
33.401,11.519,630
33.412,10.742,628
33.423,10.935,619
33.435,12.302,615
33.445,9.887,622
33.456,10.901,625
33.464,8.018,625
33.474,10.655,623
33.487,12.670,619
33.496,8.694,622
33.507,11.180,624
33.518,11.056,620
33.528,10.059,616
33.540,11.558,618
33.549,9.725,624
33.559,10.024,622
33.570,10.290,617
33.583,13.752,613
33.593,9.449,605
33.602,8.812,606
33.613,11.088,608
33.623,10.002,613
33.634,11.407,614
33.645,10.913,614
33.656,11.360,614
33.665,8.126,609
33.675,10.817,614
33.687,11.409,611
33.696,9.581,609
33.710,13.128,607
33.721,11.508,614
33.732,10.904,613
33.741,9.441,609
33.749,7.665,607
33.757,8.096,599
33.768,10.652,599
33.777,9.487,593
33.789,11.564,594
33.800,11.288,602
33.813,12.905,603
33.824,11.403,601
33.833,8.346,600
33.843,9.857,605
33.855,12.711,605
33.867,11.521,602
33.876,9.499,597
33.890,13.739,602
33.898,7.609,603
33.909,11.272,602
33.920,10.839,597
33.928,8.223,590
33.940,12.043,582
33.954,13.841,583
33.966,11.592,589
33.978,12.295,592
33.991,13.652,593
34.006,14.665,595
34.020,13.641,591
34.029,8.901,592
34.039,9.859,590
34.050,11.125,587
34.060,9.899,592
34.068,8.469,596
34.078,9.946,596
34.090,11.713,591
34.102,12.491,589
34.113,11.191,580
34.126,12.795,577
34.138,11.811,578
34.148,9.877,582
34.157,9.030,582
34.167,10.029,582
34.178,11.246,579
34.188,9.891,584
34.198,10.208,582
34.211,13.183,581
34.222,10.525,576
34.234,12.236,581
34.243,8.411,582
34.254,11.753,581
34.267,12.148,577
34.279,12.163,567
34.288,9.694,566
34.298,9.670,569
34.310,11.539,570
34.319,9.035,571
34.328,9.043,572
34.339,11.139,576
34.348,9.000,574
34.357,8.689,571
34.369,12.838,574
34.382,12.248,574
34.394,12.682,570
34.405,11.207,574
34.413,7.879,575
34.423,9.592,575
34.435,12.298,571
34.446,11.233,566
34.457,10.014,557
34.467,10.773,557
34.479,12.215,558
34.492,12.127,561
34.503,11.079,561
34.512,9.756,560
34.522,9.206,559
34.533,10.993,561
34.543,10.668,563
34.555,11.375,561
34.564,9.248,556
34.575,11.263,556
34.588,13.168,561
34.600,11.200,560
34.611,11.569,555
34.621,9.368,545
34.632,11.203,544
34.644,12.671,543
34.655,10.990,545
34.665,9.399,551
34.673,8.220,554
34.684,11.191,553
34.693,8.945,553
34.704,10.442,550
34.716,11.996,553
34.728,12.032,552
34.738,10.675,545
34.751,12.792,548
34.761,10.356,553
34.775,13.409,550
34.785,10.395,547
34.793,7.722,540
34.804,11.483,539
34.815,11.065,533
34.826,10.481,537
34.835,8.655,539
34.843,8.424,540
34.855,11.445,539
34.866,11.544,535
34.877,10.707,540
34.886,9.244,538
34.896,9.864,537
34.904,8.231,530
34.914,9.733,531
34.924,9.990,537
34.932,8.195,537
34.943,10.723,536
34.952,9.568,533
34.963,10.236,529
34.972,9.439,518
34.981,8.621,517
34.990,9.462,518
34.999,9.051,523
35.012,13.298,529
35.024,11.463,531
35.034,9.954,530
35.046,12.222,528
35.058,12.210,530
35.067,8.669,529
35.077,10.467,525
35.086,8.586,525
35.096,10.299,529
35.108,11.222,530
35.118,10.528,528
35.129,10.945,525
35.139,10.498,517
35.149,9.423,514
35.159,10.198,513
35.171,11.969,519
35.183,11.920,519
35.193,9.855,520
35.204,11.534,518
35.218,13.488,516
35.230,12.286,518
35.241,11.183,517
35.253,11.590,511
35.262,9.414,514
35.272,9.831,516
35.283,10.552,518
35.293,10.477,513
35.303,9.976,507
35.314,10.518,501
35.323,9.543,499
35.335,11.286,501
35.346,11.617,506
35.357,10.989,506
35.365,7.578,508
35.377,12.001,508
35.389,12.197,504
35.399,9.820,506
35.410,11.479,507
35.422,11.938,501
35.431,8.413,500
35.441,10.433,505
35.451,10.253,506
35.462,10.782,503
35.471,9.047,501
35.483,11.721,500
35.492,8.819,491
35.502,10.669,487
35.512,9.332,489
35.521,9.563,496
35.533,11.367,494
35.545,12.733,494
35.560,15.068,490
35.572,11.381,493
35.583,10.893,492
35.593,10.615,488
35.602,8.734,488
35.615,13.282,491
35.626,11.032,492
35.636,9.967,491
35.645,8.421,482
35.653,8.624,477
35.663,9.346,475
35.676,13.030,477
35.688,11.994,478
35.698,9.963,484
35.705,7.374,484
35.718,12.608,483
35.731,13.321,481
35.739,7.858,479
35.750,11.348,480
35.762,11.663,479
35.775,12.805,472
35.787,11.925,479
35.799,12.276,479
35.808,9.219,477
35.819,10.792,475
35.832,13.453,467
35.844,11.669,464
35.857,12.576,462
35.867,10.788,467
35.877,9.852,468
35.886,8.923,467
35.895,9.237,466
35.907,12.000,465
35.920,12.283,466
35.933,12.943,464
35.944,11.525,458
35.955,10.935,462
35.963,8.494,465
35.975,11.817,464
35.989,13.591,459
36.001,11.939,455
36.012,11.499,448
36.024,11.478,448
36.035,11.557,449
36.044,8.754,455
36.055,11.354,456
36.067,11.296,457
36.081,14.541,451
36.092,10.669,453
36.108,15.739,453
36.119,10.928,446
36.129,10.724,453
36.141,11.630,454
36.152,10.603,451
36.164,12.046,447
36.174,10.549,435
36.185,10.506,434
36.195,10.678,437
36.207,11.760,439
36.220,12.729,440
36.228,7.951,440
36.238,10.530,439
36.249,10.743,436
36.261,11.495,440
36.271,10.574,438
36.281,9.699,437
36.294,12.673,431
36.305,11.348,435
36.315,9.995,438
36.326,10.637,437
36.337,11.507,427
36.347,9.690,421
36.358,10.818,421
36.369,11.823,423
36.377,7.448,424
36.388,11.017,427
36.398,10.411,426
36.411,12.664,426
36.423,11.759,421
36.430,7.825,421
36.443,12.483,422
36.455,12.053,420
36.464,9.239,417
36.477,12.770,420
36.487,10.235,423
36.499,12.126,421
36.510,10.444,418
36.521,11.368,407
36.535,13.723,406
36.545,10.292,414
36.557,11.819,413
36.566,8.730,411
36.575,9.607,410
36.586,10.292,410
36.599,12.975,411
36.609,10.222,411
36.619,9.756,409
36.628,9.213,405
36.638,10.575,405
36.651,12.625,406
36.660,8.758,409
36.669,9.312,408
36.678,9.212,402
36.689,10.775,398
36.700,10.682,392
36.709,9.047,393
36.719,10.167,398
36.727,7.565,395
36.737,10.406,396
36.749,12.236,395
36.760,11.178,396
36.772,11.885,392
36.783,10.721,394
36.793,10.263,394
36.804,10.361,393
36.815,11.709,395
36.827,12.008,397
36.837,9.797,397
36.848,10.702,394
36.862,14.075,392
36.873,11.263,384
36.885,12.046,383
36.896,10.747,383
36.907,10.947,383
36.916,8.647,382
36.926,10.374,382
36.937,11.255,379
36.949,11.777,381
36.959,10.476,381
36.969,9.587,380
36.982,13.391,376
36.992,9.691,378
37.003,10.995,379
37.014,11.359,378
37.026,11.727,374
37.038,11.898,364
37.050,11.983,363
37.060,9.798,364
37.070,10.518,371
37.084,13.813,368
37.095,10.561,367
37.104,9.253,367
37.111,7.145,364
37.119,8.142,366
37.128,9.108,367
37.139,10.327,366
37.152,13.054,364
37.164,11.798,367
37.175,11.873,369
37.186,10.848,366
37.197,10.681,363
37.208,11.110,355
37.219,11.001,354
37.231,11.719,351
37.242,10.963,353
37.254,11.847,352
37.262,8.330,352
37.272,10.352,353
37.282,9.970,350
37.294,12.222,352
37.306,11.243,351
37.318,12.178,350
37.328,10.268,343
37.340,11.479,348
37.347,7.529,350
37.358,11.267,350
37.369,10.726,347
37.382,12.340,334
37.392,10.450,333
37.400,8.375,334
37.412,11.777,339
37.423,11.379,339
37.435,11.739,340
37.445,10.149,338
37.455,10.043,337
37.464,8.970,338
37.475,10.306,339
37.484,9.240,340
37.494,9.858,337
37.505,11.453,342
37.514,8.270,342
37.521,7.060,343
37.531,10.732,341
37.541,9.869,338
37.551,9.863,331
37.565,13.930,329
37.580,14.855,328
37.591,11.373,328
37.601,9.334,326
37.609,8.155,327
37.622,13.333,326
37.636,13.860,325
37.647,10.960,326
37.655,8.504,323
37.665,10.131,318
37.676,10.350,320
37.687,10.890,323
37.700,13.699,323
37.716,15.606,320
37.728,12.452,308
37.739,10.586,307
37.749,9.448,307
37.760,11.146,309
37.771,11.760,313
37.783,11.420,314
37.794,11.561,311
37.803,9.097,309
37.815,11.524,311
37.826,11.044,311
37.836,10.315,308
37.846,9.763,306
37.857,10.716,314
37.869,11.903,313
37.881,12.271,311
37.889,7.769,308
37.897,8.563,301
37.908,10.481,298
37.919,10.850,297
37.929,10.665,299
37.938,8.299,300
37.949,11.183,299
37.958,9.470,291
37.969,10.449,290
37.981,12.288,293
37.991,9.522,291
38.001,10.569,291
38.012,11.336,286
38.023,10.237,288
38.035,11.858,294
38.045,10.524,292
38.056,11.354,288
38.067,10.725,284
38.077,9.365,277
38.088,11.449,279
38.099,11.028,283
38.112,12.830,281
38.121,9.135,282
38.131,9.638,279
38.139,8.297,280
38.150,10.674,279
38.160,10.216,282
38.172,11.962,282
38.183,11.062,278
38.195,12.370,275
38.208,12.548,282
38.220,11.757,282
38.229,9.427,277
38.239,9.620,277
38.250,11.692,266
38.259,9.045,265
38.271,11.343,267
38.282,11.858,264
38.294,11.961,264
38.305,10.755,262
38.313,7.342,261
38.325,12.871,262
38.336,11.029,265
38.345,8.393,262
38.355,10.599,257
38.367,11.564,257
38.378,11.474,263
38.390,11.239,258
38.399,9.664,256
38.411,12.078,250
38.422,10.277,244
38.433,11.155,245
38.443,10.422,245
38.456,12.194,247
38.467,11.149,248
38.478,11.612,247
38.490,11.484,248
38.500,10.543,245
38.509,9.038,247
38.520,10.594,246
38.531,11.316,243
38.543,11.639,240
38.558,14.831,246
38.571,13.460,243
38.585,13.761,240
38.595,9.803,230
38.607,12.256,226
38.616,8.986,225
38.626,10.483,229
38.636,9.331,229
38.644,8.547,228
38.657,12.812,228
38.670,13.272,226
38.682,11.363,230
38.694,12.347,227
38.703,8.743,222
38.710,7.598,224
38.719,8.454,227
38.728,8.960,226
38.738,10.243,225
38.752,13.940,221
38.763,11.301,213
38.771,7.734,213
38.779,7.441,211
38.787,8.624,212
38.797,9.958,212
38.809,11.695,213
38.818,8.735,212
38.828,10.635,211
38.836,8.149,206
38.844,7.780,210
38.853,8.726,211
38.862,9.609,210
38.874,11.175,206
38.888,14.864,208
38.901,12.449,209
38.910,8.561,207
38.921,11.168,204
38.933,12.566,198
38.943,9.324,194
38.955,12.013,190
38.967,12.761,191
38.976,8.830,195
38.987,10.925,197
38.996,9.075,199
39.006,9.848,201
39.016,10.352,206
39.027,10.253,207
39.038,11.291,208
39.049,10.636,205
39.058,9.652,208
39.070,11.498,211
39.082,12.680,211
39.092,9.793,208
39.103,10.983,205
39.113,9.689,199
39.124,11.043,201
39.134,9.932,203
39.142,8.516,204
39.154,11.759,206
39.166,11.628,206
39.173,6.987,207
39.183,10.094,203
39.193,10.349,208
39.206,12.890,208
39.218,12.232,205
39.230,11.467,205
39.241,11.145,210
39.252,11.328,209
39.261,9.133,203
39.273,11.306,203
39.284,10.885,195
39.294,10.425,194
39.306,11.777,190
39.316,10.743,192
39.326,9.375,192
39.337,11.039,191
39.348,11.198,190
39.362,14.254,193
39.376,13.922,193
39.386,9.566,189
39.397,10.889,187
39.408,11.346,191
39.417,9.209,190
39.427,9.538,189
39.438,11.472,185
39.448,9.519,178
39.456,7.926,178
39.468,11.785,179
39.479,11.812,176
39.491,11.307,178
39.499,8.342,181
39.510,11.332,184
39.522,11.218,186
39.532,10.629,185
39.543,11.080,189
39.557,13.839,191
39.567,9.617,187
39.574,7.797,193
39.585,10.754,195
39.595,10.162,195
39.604,8.755,193
39.613,8.734,192
39.624,10.733,187
39.636,12.575,187
39.648,11.528,185
39.658,10.111,184
39.669,10.928,184
39.678,8.844,184
39.687,9.772,185
39.698,10.554,184
39.710,11.783,189
39.720,10.255,189
39.733,12.751,186
39.744,11.013,186
39.752,8.540,191
39.761,8.766,190
39.774,12.977,189
39.784,9.890,181
39.794,9.810,178
39.802,8.632,178
39.814,11.781,179
39.825,10.831,182
39.833,8.416,176
39.845,11.196,177
39.856,11.575,176
39.866,10.312,176
39.876,9.997,174
39.886,9.525,175
39.898,12.099,174
39.909,10.586,170
39.918,8.933,171
39.930,12.120,172
39.941,11.539,171
39.952,11.088,167
39.963,10.673,165
39.975,11.493,162
39.983,8.300,158
39.994,11.054,162
40.006,12.347,163
40.015,8.946,163
40.027,11.497,165
40.039,12.247,166
40.049,10.229,171
40.060,10.518,174
40.070,9.893,174
40.081,11.025,171
40.092,11.308,175
40.103,10.765,176
40.111,8.741,176
40.121,9.388,175
40.132,11.557,170
40.144,11.270,168
40.153,9.451,167
40.166,12.987,163
40.178,11.466,163
40.188,10.748,166
40.196,7.649,166
40.206,10.013,167
40.218,12.243,165
40.227,9.201,167
40.237,9.144,167
40.247,10.143,166
40.256,8.900,162
40.264,8.581,164
40.276,11.820,166
40.288,12.207,166
40.298,10.312,160
40.308,9.969,160
40.319,10.537,157
40.330,10.594,150
40.340,10.599,146
40.350,9.972,150
40.361,10.799,150
40.375,13.961,149
40.385,10.512,148
40.396,10.428,150
40.407,11.454,149
40.420,12.677,148
40.431,11.425,143
40.439,7.846,144
40.449,9.894,145
40.461,11.368,144
40.470,9.767,142
40.483,12.355,139
40.496,13.143,140
40.507,11.136,138
40.516,9.320,136
40.529,12.899,142
40.541,12.265,144
40.549,7.983,145
40.558,8.609,145
40.569,10.870,147
40.580,10.744,149
40.589,9.749,149
40.599,9.778,144
40.611,11.821,146
40.625,13.568,150
40.636,11.316,149
40.648,11.716,147
